id_cliente,nombre,genero,fecha_registro,gasto_q,ciudad,categoria
503794, Isabel Cruz ,M,09/01/2026,"163,71",Guatemala,Retail
502828,rene hernandez,F,2026-01-30,,Villa Nueva,services
504109,GABRIELA HERRERA,F,2026-01-07,"445,15",ESCUINTLA,Education
503976, Pedro Lopez , m ,2026-01-11,"250,14",Quetzaltenango,RETAIL
503456,Ana  Alvarez,m,2026-02-28,227.57,escuintla,Education
504370,Carlos Ruiz,m,02/01/2026,460.06,QUETZALTENANGO,Food
503274,CARLOS FUENTES, m ,2026-01-29,"168,87",  Mixco,Education
504722,Ricardo Morales,F,2026-02-27,8.69,Amatitlan,Services 
501624, Monica Lopez ,m,2026-02-11,"328,98",Amatitlan ,FOOD
500945,Karla  Torres,m,14/02/2026,346.04,Amatitlan,Food
504672,CARMEN FUENTES, ,2026-02-27,483.09,Quetzaltenango,education
504756,luis fuentes,M,27/02/2026,39.01,amatitlan,Services
501170,Pedro Flores,f,04/01/2026,118.92,Mixco ,Education
502335,MARIA LIMA,F,19/01/2026,"251,96",Mixco ,Services 
502597,Oscar Perez,m,23/01/2026,"392,65",Quetzaltenango,retail
502283,Carmen Ramirez,F,26/02/2026,487.31,  Quetzaltenango,Services
503869,Isabel Castillo, m ,2026-01-09,"29,74",Amatitlan,Education
501233,pablo herrera,m,2026-02-04,129.49,  Amatitlan,food
504634, Laura Mendez ,M,08/01/2026,"114,37",Guatemala,Food
502027,FERNANDO ORTEGA,M,18/02/2026,484.25,mixco,Services
501823,patricia ramirez,f,2026-02-15,133.85,QUETZALTENANGO,Retail
503072, Juan Molina , m ,2026-02-04,261.19,Amatitlan,food
501770, Maria Soto ,M,09/01/2026,"89,98",Escuintla ,Retail
503611,Laura  Solis,F,2026-01-14,"398,27",Antigua,retail
503847, Isabel Mazariegos ,m,16/02/2026,"97,17",Escuintla,Education
503134,ana nunez,F,2026-01-26,217.46,MIXCO,food
501649, Maria Gomez ,M,2026-02-07,"100,72",Quetzaltenango,Services
503973,Gustavo Ruiz,f,29/01/2026,219.89,  Quetzaltenango,Education
501444,CARLOS LOPEZ,f,23/01/2026,"275,86",MIXCO,Education 
503345, Pablo Mazariegos ,f,2026-01-13,181.86,Villa Nueva,food
504373,Pedro Ortega,F,2026-02-17,485.79,Amatitlan,retail
501441,LUIS MOLINA,f,01/01/2026,198.73,GUATEMALA,Food
504406,ISABEL NUNEZ, f ,31/01/2026,"146,17",Escuintla ,Food 
502036,Luis Cruz,m,2026-01-16,298.15,guatemala,Retail
501818,MIGUEL AGUILAR,m,2026-02-15,"194,23",Escuintla,education
504450,OSCAR DIAZ,M,06/02/2026,106.47,  Mixco,Food
500931,gabriela aguilar, m ,2026-01-03,263.64,Quetzaltenango ,retail
503486, Luis Morales ,f,2026-02-25,"331,18",Escuintla ,Food
500456,GUSTAVO FLORES, m ,2026-01-18,82.04,Mixco,Retail
504649,carmen castillo,M,2026-01-03,"265,79",Guatemala,Food
504474,Ricardo Fuentes, m ,2026-02-12,343.21,Antigua ,services
501235,Fernando Herrera, m ,2026-01-28,128.57,AMATITLAN,FOOD
504278,Rene Nunez,m,2026-02-04,91.21,Guatemala,services
504511, Miguel Torres ,m,2026-01-11,371.60,MIXCO,retail
500965,Isabel Aguilar, f ,2026-01-31,407.28,Quetzaltenango,Food
501124,Carlos Paz, f ,2026-03-01,"367,63",Antigua ,Retail 
500846,MIGUEL DIAZ,f,2026-01-10,277.55,Chimaltenango,Services 
501680,kevin solis, m ,02/02/2026,"264,39",Antigua,services
502527, Hector Morales , f ,2026-02-20,,  Chimaltenango,Food 
500830,Paola Mejia,M,2026-01-06,50.04,  Antigua,Food
504138,Sofia Vargas,m,2026-01-08,15.64,quetzaltenango,Education
503224,Elena Lima, f ,25/01/2026,61.02,Chimaltenango,retail
500129, Elena Reyes ,f,2026-02-08,115.06,Amatitlan,EDUCATION
500247,Hector Cruz,F,16/01/2026,"200,01",Villa Nueva,education
502268,sofia ortega,m,2026-01-28,"191,67",QUETZALTENANGO,Food
501497, Pedro Herrera ,f,2026-01-04,381.48,Quetzaltenango,education
503941,FERNANDO HERRERA,f,2026-02-04,97.19,antigua,Retail
502698, Diana Vargas ,F,18/02/2026,"29,65",chimaltenango,Food
502003,SOFIA TORRES,m,18/01/2026,"430,10",  Quetzaltenango,services
502788,fernando ortega,f,12/02/2026,,Quetzaltenango,Services
504644, Monica Mazariegos ,f,28/01/2026,56.27,GUATEMALA,Retail
501068, Gustavo Morales ,M,2026-02-28,493.32,  Guatemala,Food
502616,diana ruiz,f,2026-02-09,"331,39",Amatitlan ,Retail
503107,monica diaz, m ,2026-02-05,136.88,Guatemala,Food 
502517,gabriela mejia,m,2026-02-16,337.27,Antigua,Services 
500454,PABLO RUIZ, f ,02/02/2026,446.51, ,retail
502318,VALERIA FUENTES,M,2026-03-01,"398,25",GUATEMALA,Retail 
502275,GUSTAVO HERRERA,f,2026-02-05,"108,73",guatemala,retail
502687,Elena Ortega, f ,2026-01-27,"190,98",Chimaltenango,Food
504643,Patricia  Fuentes, m ,03/02/2026,"91,36",Antigua,Food
502492,Juan  Castillo,F,2026-02-08,497.13,Quetzaltenango,Food 
501977,isabel dominguez,M,2026-02-14,131.70,Mixco,Food
502203,gabriela lima,f,13/02/2026,225.00,amatitlan,RETAIL
501739,Paola Fuentes,f,2026-02-25,465.78,mixco,Retail
500565, Diana Lima ,m,12/02/2026,22.31,AMATITLAN,food
500441,Pedro  Torres, m ,13/02/2026,"324,73",Quetzaltenango ,Services
500990,Valeria Ortega,f,14/01/2026,147.23,antigua,Food
503714,Carmen Castillo,F,10/02/2026,"420,55",  Escuintla,Education 
500824,Isabel Ramirez,f,2026-02-25,403.18,  Villa Nueva,food
500326,Miguel Herrera,f,2026-01-25,"327,16",Escuintla ,Food 
500746,Maria  Diaz, m ,2026-01-19,"153,35",GUATEMALA,Retail
503175,rene nunez, m ,2026-01-31,"371,57",  Antigua,Food 
501085,Gabriela Fuentes, m ,13/02/2026,314.56,Quetzaltenango,EDUCATION
500671,fernando gomez,M,23/01/2026,31.71,Mixco,Education 
503082, Jose Herrera ,F,2026-01-01,150.35,Mixco,Retail
503518,Patricia Ramirez, m ,2026-02-24,"14,52",  Guatemala,Retail 
503286,Hector Diaz,m,11/01/2026,174.31,Villa Nueva,Services
500483,ELENA FUENTES, m ,2026-01-15,236.77,CHIMALTENANGO,Retail 
503363,Gustavo Nunez,f,2026-01-04,100.68,Villa Nueva,EDUCATION
504501,Daniel  Fuentes,m,28/01/2026,,amatitlan,Services
504881,Gabriela Mendez, f ,2026-02-08,44.39,Guatemala,Services 
500602, Karla Flores ,F,2026-01-03,171.23,Guatemala,Services
504861,CARLOS AGUILAR, f ,2026-02-17,284.06,QUETZALTENANGO,Food
502588,pedro morales,m,25/01/2026,19.74,Chimaltenango,Retail 
500914,hector lopez, f ,2026-01-29,239.17,Amatitlan,Retail
503051,Pedro  Flores,M,2026-02-27,278.36,amatitlan,Retail
504038,Monica Paz,M,10/02/2026,69.83,QUETZALTENANGO,Services
502375,miguel lopez,F,2026-01-25,475.22,ESCUINTLA,Services
501870, Paola Reyes , f ,21/01/2026,,CHIMALTENANGO,Retail
504625, Elena Herrera , ,2026-02-22,36.90,  Escuintla,Services
504116, Pedro Molina ,F,2026-02-02,140.48,Quetzaltenango,Services
500681,Karla  Ruiz,m,20/01/2026,"498,39",,food
500780,JUAN FUENTES,f,2026-02-06,203.46, ,Education
501531,Jose Molina, f ,2026-02-25,275.29,antigua,Food 
503129,ana rojas,F,2026-02-08,366.54,Amatitlan,Food
504690, Isabel Flores ,f,2026-01-14,119.28,Guatemala,food
504103,Valeria Gomez,F,19/01/2026,288.50,Antigua ,Services
500405,Isabel Soto,F,2026-02-14,160.36,Villa Nueva,Food
504470,Karla  Dominguez,m,2026-02-08,138.47,Chimaltenango,Retail
503348,ANA DOMINGUEZ,f,2026-01-17,"18,23",Guatemala,RETAIL
501168,ANA REYES, m ,2026-01-05,312.64,chimaltenango,education
503871,JUAN SOLIS, f ,2026-02-27,398.06,AMATITLAN,Services
502457,ANDREA LIMA, f ,2026-02-02,177.16,  Mixco,Education
501316,Ricardo Vargas,M,12/02/2026,"465,05",escuintla,Education
502014, Valeria Ramirez , f ,2026-01-15,"325,82",NA,retail
503310, Monica Vargas ,f,25/01/2026,"475,23",ANTIGUA,Education
504635,ANA PAZ,F,31/01/2026,135.52,AMATITLAN,food
500091,DIANA MORALES, f ,07/02/2026,,CHIMALTENANGO,SERVICES
500366, Andrea Mendez ,f,2026-01-24,"493,45",CHIMALTENANGO,RETAIL
503077,DANIEL MOLINA,M,2026-02-09,163.82,Chimaltenango,Retail
501326,ANA LIMA,F,2026-02-02,411.59,Villa Nueva,Services
504167,Elena Ortega,m,09/01/2026,"77,94",Guatemala,Services
504086,Kevin  Mazariegos,m,2026-02-10,"190,28",Antigua,Education 
501683,Luis Mejia,F,2026-02-17,270.13,Quetzaltenango,Food
504209,Oscar Fuentes,m,2026-02-18,"7,28",amatitlan,Retail
503853, Sofia Reyes , f ,2026-01-04,"300,53",Villa Nueva,food
502572,LUIS RUIZ,m,11/01/2026,"67,59",AMATITLAN,Retail
504302,diana ramirez,m,2026-02-23,,Antigua,Education
501174, Laura Nunez ,M,13/01/2026,17.78,Villa Nueva,EDUCATION
500949, Juan Gomez , m ,2026-01-30,"454,02",Antigua,education
501472,Carlos Ramirez, f ,2026-02-03,299.57,chimaltenango,Retail
503569,Luis Dominguez,,2026-01-17,252.64,Escuintla,Education 
504001, Sofia Cruz , f ,2026-01-24,"168,56",Quetzaltenango,Services
501188,Miguel Rojas, m ,16/01/2026,,Villa Nueva,food
500814,Pedro  Aguilar,m,12/02/2026,"464,56",Villa Nueva,EDUCATION
500310,Juan Soto, f ,2026-02-06,261.96,Antigua,Food
502461, Gabriela Vargas , f ,2026-02-16,471.92,Chimaltenango,Food 
504834,valeria ortega,f,04/01/2026,34.23,Mixco,Education 
501578,pedro reyes, m ,2026-01-28,344.12,Quetzaltenango,Services
504626,carmen ruiz,m,2026-02-05,182.77,Guatemala,Retail
500480,Hector Rojas,m,2026-01-05,"202,88",GUATEMALA,Retail
500163,Sofia Paz, m ,25/01/2026,"480,04",Mixco,food
503080, Carmen Ramirez , m ,2026-02-03,370.02,antigua,Food
503882,PEDRO DOMINGUEZ, m ,11/02/2026,"98,43",Villa Nueva,FOOD
503210,RICARDO DIAZ,m,2026-01-05,312.50,Mixco,RETAIL
502538,JOSE HERRERA, f ,2026-02-04,421.81,  Quetzaltenango,Education 
504864,Kevin  Diaz, m ,2026-03-01,"161,66",Escuintla,Services
502380,Rene Paz,f,2026-02-23,"302,68",Escuintla ,Services
503765,Monica  Soto,f,2026-01-21,,,services
502129,Carmen Soto,F,2026-02-13,"348,58",Quetzaltenango ,services
504837, Patricia Aguilar , f ,2026-02-28,353.59,Chimaltenango,food
501676,daniel ramirez, m ,2026-02-17,,antigua,retail
501550, Pedro Mendez ,M,2026-02-02,"441,79",Guatemala,retail
504221,GABRIELA AGUILAR, f ,2026-01-29,,Quetzaltenango ,Food
503272,Karla Nunez, m ,2026-01-05,,Guatemala,FOOD
500538,CARMEN GOMEZ,m,2026-02-10,"476,12",Quetzaltenango,FOOD
500443,GUSTAVO SOTO,m,2026-01-10,140.03,ANTIGUA,Retail
502343,Ana  Aguilar,f,17/01/2026,295.61,Guatemala,Retail
503494,Diana  Flores,F,2026-01-31,"361,19",Escuintla,retail
501460,Maria Gomez,M,02/02/2026,147.15,Guatemala,Retail
502692,PATRICIA HERNANDEZ, m ,13/02/2026,196.07,NA,services
500453,Jose Lima,F,2026-02-23,,Amatitlan,retail
500256, Kevin Solis , m ,2026-01-08,461.92,  Guatemala,Services
503239,valeria herrera,M,24/02/2026,,,Services
502132,pedro ruiz, f ,15/01/2026,50.28,VILLA NUEVA,RETAIL
500758,Valeria  Morales,m,2026-01-02,103.69,Quetzaltenango,Education
503284,Fernando Vargas,F,10/02/2026,"13,81",Villa Nueva,RETAIL
503344, Carmen Vargas , m ,2026-01-05,423.39,Guatemala,RETAIL
500727, Pablo Aguilar ,m,23/01/2026,234.11,mixco,SERVICES
503687,Karla Gomez, m ,2026-01-22,"383,61",Escuintla,Services
502993, Jose Rojas , m ,2026-02-04,"437,80",Mixco,Education
501224,Gabriela Diaz,M,2026-01-22,"429,92",ESCUINTLA,food
501025, Pedro Hernandez , f ,2026-02-24,"339,21",Guatemala,Retail 
501541,Isabel Alvarez,F,2026-01-09,442.76,chimaltenango,Education 
501783,Luis Dominguez, m ,2026-01-04,"444,96",  Chimaltenango,retail
504192,Karla  Hernandez,M,2026-01-05,220.31,Amatitlan,Services
504157,Luis Morales,f,2026-01-29,"75,14",Amatitlan,retail
502496, Gabriela Fuentes ,m,2026-02-18,"63,03",Villa Nueva,Retail
501748,Juan Solis,f,2026-02-28,201.90,quetzaltenango,EDUCATION
504132,Andrea Torres,f,2026-01-18,"327,58",Quetzaltenango,FOOD
500165,Andrea Gomez,F,23/01/2026,"486,40",Villa Nueva,Retail 
500322,Luis Flores,m,18/01/2026,"421,09",Antigua,education
503491,ANDREA AGUILAR, f ,04/01/2026,"36,22",Chimaltenango,Education
503226, Ricardo Alvarez , ,2026-01-24,499.74,NA,retail
504300,Jose Dominguez,f,2026-02-14,30.21,Amatitlan,Retail
503678,LAURA RAMIREZ, m ,2026-02-04,"8,60",Guatemala,Education 
501481,gustavo diaz,M,06/01/2026,"1,50",Quetzaltenango ,EDUCATION
503138,KARLA VARGAS, m ,2026-02-09,,escuintla,Food
503382,Oscar  Castillo,F,13/02/2026,"410,50",Escuintla ,Services
501385,laura solis,,2026-02-04,"436,91",Antigua,Food
501715,Fernando Vargas, m ,2026-02-06,362.76,Antigua,RETAIL
501877,PATRICIA NUNEZ,f,2026-02-21,356.66,Chimaltenango,Education
501044,andrea molina,M,2026-02-28,"232,90",  Guatemala,Retail
504755,Rene  Rojas,M,2026-01-17,"377,03",Mixco,Services
502429,luis herrera, m ,2026-02-11,"278,00",Guatemala,Retail
504054,Rene Nunez,m,2026-01-30,"297,38",mixco,Education
502080,Hector  Torres,m,2026-02-26,53.74,Mixco,Food 
504678,Monica Fuentes,M,08/01/2026,"357,49",Antigua,RETAIL
500660,Miguel Torres,f,01/01/2026,171.68,Guatemala,EDUCATION
503254,RICARDO HERNANDEZ,F,2026-01-05,"369,66",Guatemala,Food 
503914,Patricia Molina,m,2026-01-20,205.23,Antigua,retail
504266,Daniel Fuentes, m ,01/02/2026,"372,07",Chimaltenango ,services
503270, Elena Reyes , m ,26/01/2026,290.13,Amatitlan,Education
500490,sofia castillo,F,2026-02-06,,escuintla,FOOD
501112, Andrea Aguilar , m ,2026-02-20,"58,08",Chimaltenango ,Education
504825,Isabel Lima, m ,19/02/2026,"276,38",Amatitlan,education
501043,Rene  Paz, f ,2026-02-03,112.10,NA,Services
501779,Laura  Vargas, m ,2026-01-02,"39,61",Mixco,Education
503102, Sofia Gomez , m ,2026-01-10,"240,53",Escuintla,retail
500136,Hector Solis, f ,05/02/2026,"146,85",Chimaltenango,SERVICES
500476,Ana  Torres,f,2026-01-22,"23,58",antigua,Education
500618,gustavo diaz, f ,2026-02-09,,guatemala,food
504437,gabriela castillo, m ,2026-02-25,332.41,Antigua,FOOD
503085,Laura  Herrera,m,2026-01-31,96.32,Amatitlan ,FOOD
503648,MIGUEL LOPEZ,m,09/01/2026,"267,54",escuintla,EDUCATION
503525, Pedro Diaz , f ,2026-01-05,260.82,antigua,FOOD
502092,Gabriela Gomez, f ,2026-02-18,"49,53",  Quetzaltenango,EDUCATION
503603,diana lima, f ,2026-02-02,354.81,escuintla,Education
500377,andrea rojas,m,2026-01-07,16.83,Antigua,Food
501696,Juan Paz,f,2026-01-26,,Guatemala,Education 
500421,Jose Nunez, m ,2026-01-08,255.43,villa nueva,Education
502607, Laura Diaz ,m,2026-02-07,"34,56",Mixco,Education
503861,Fernando Fuentes, m ,2026-01-13,"248,05",Amatitlan,Retail
504403, Miguel Mendez ,m,2026-01-17,,chimaltenango,Food
503325,SOFIA ALVAREZ,M,07/02/2026,367.29,Chimaltenango,Education
503070,RICARDO ALVAREZ,m,2026-01-31,,GUATEMALA,Retail
501163,Isabel Reyes,F,01/03/2026,291.79,  Antigua,food
503545,DIANA GOMEZ,m,2026-01-23,470.69,Quetzaltenango,food
501420,Jose Aguilar,m,2026-01-27,"405,74",villa nueva,Retail
504182, Rene Perez ,m,01/02/2026,174.38,Mixco,Education
500624,ana mendez, m ,05/02/2026,56.92,ANTIGUA,FOOD
503672,Ana Rojas,M,2026-02-22,285.75,Amatitlan,Education
504656,Sofia Aguilar, f ,2026-01-06,"163,42",  Mixco,Education
500688,CARMEN ORTEGA, f ,2026-02-14,,quetzaltenango,RETAIL
502964,Gustavo Rojas,m,2026-02-09,"47,28",Antigua ,Food
504439,Maria Torres,M,2026-01-07,"203,55",guatemala,education
501808,ELENA GOMEZ, f ,2026-01-08,"381,80",Guatemala ,retail
503264,luis castillo, f ,2026-02-05,"474,04",NA,Education
504595, Rene Lopez , f ,2026-02-02,160.40,VILLA NUEVA,education
502762,daniel mendez,F,2026-02-14,"479,18",  Antigua,Services
502133,Luis  Torres,f,2026-02-15,"328,25",Villa Nueva ,RETAIL
501809,MONICA RAMIREZ, m ,2026-02-07,"187,40",,Services
502402,diana cruz,F,21/02/2026,"382,09",antigua,Services
502106,Carmen Perez,f,2026-01-16,"112,12",chimaltenango,SERVICES
502627, Carlos Perez ,f,2026-02-12,"32,04",Escuintla ,services
503147,jose molina,M,2026-01-01,,MIXCO,EDUCATION
500502,Maria Hernandez,F,22/01/2026,"222,42",Quetzaltenango,services
501431, Patricia Reyes , m ,2026-02-23,"262,35",Antigua,SERVICES
501251,valeria rojas, f ,2026-01-04,"334,28",ESCUINTLA,Services
500216,gustavo castillo, f ,2026-01-10,"200,10",amatitlan,education
503987,Oscar Mejia,m,2026-02-03,"70,87",amatitlan,EDUCATION
504759,pedro hernandez,F,2026-02-17,"263,19",Escuintla ,Education
502239,CARLOS CRUZ,M,2026-02-22,"482,75",mixco,Education
503548,Juan Morales,f,25/01/2026,124.13,Amatitlan,Food
500471,PATRICIA ORTEGA, m ,2026-02-20,"66,86",Escuintla,education
500797,Andrea Mejia,F,2026-02-21,,guatemala,Education
504766, Carlos Ruiz ,M,2026-01-14,"298,29",  Villa Nueva,food
500611,Elena Torres,F,2026-01-17,51.96,QUETZALTENANGO,retail
504180,Rene Perez,f,2026-01-24,"133,74",AMATITLAN,Food 
500221,Kevin  Reyes, f ,27/02/2026,"29,68",ESCUINTLA,Food
503926,Jose Reyes,M,2026-01-07,433.78,Chimaltenango,Food
504298,Andrea Aguilar,m,2026-02-19,"421,05",Villa Nueva,Education
500787, Pedro Fuentes ,F,2026-01-03,,Villa Nueva,Retail
501520, Monica Morales , f ,2026-01-14,"491,57",  Antigua,Retail
500073,Gustavo Dominguez,m,2026-02-21,179.54,Chimaltenango,retail
504852,ELENA FLORES,m,2026-02-16,"278,18",QUETZALTENANGO,Services 
504345,gustavo morales,f,2026-02-06,"416,79",Mixco ,Retail
502073,monica flores, m ,21/02/2026,,Antigua,Retail
503276,PATRICIA AGUILAR,f,31/01/2026,"112,27",Villa Nueva,Services
504616,Kevin Gomez,M,2026-02-22,374.70,MIXCO,Food
500330,pedro torres,f,2026-02-10,114.35,villa nueva,Retail
503256,Daniel Alvarez,m,2026-01-15,,  Antigua,Food
500065,Rene  Hernandez,F,2026-01-01,"395,67",Amatitlan,Services
504164,Elena Dominguez,f,13/02/2026,"324,84",Escuintla,Retail 
503930,Andrea Dominguez,f,2026-02-16,"345,92",Villa Nueva,Services
501516,Carmen Soto, f ,17/01/2026,,ANTIGUA,Food
501229,valeria reyes, f ,2026-01-28,250.99,QUETZALTENANGO,Retail
501215,Juan  Reyes, f ,2026-02-22,437.96,Guatemala,education
504422,Jose  Ruiz, f ,16/02/2026,"356,55",Guatemala ,Services
504384,Monica  Molina, f ,2026-01-21,"176,96",Quetzaltenango,Retail 
502679,GABRIELA DIAZ, f ,2026-01-13,29.27,ANTIGUA,Retail
500982,GABRIELA CRUZ,M,2026-02-21,,Quetzaltenango ,education
504805,Sofia  Lopez, f ,2026-01-22,414.49,Chimaltenango,Food 
504149,Jose Mejia,m,2026-01-28,453.86,GUATEMALA,Education
502870,Sofia Alvarez,m,2026-01-02,"147,62",Guatemala,Services
503975,LAURA RUIZ,f,20/02/2026,"482,03",Quetzaltenango,Food
501998,rene castillo, f ,2026-02-24,"293,59",Guatemala,Education
504262,Pedro Fuentes,m,10/02/2026,"201,19",  Mixco,Retail
502965,Laura  Gomez,m,2026-02-04,"15,97",Chimaltenango,education
502313,MONICA MENDEZ, f ,26/01/2026,,Quetzaltenango,Retail
501001,DANIEL AGUILAR, m ,2026-01-10,305.74,Escuintla,Food
500906,HECTOR RUIZ,F,08/02/2026,"323,98",  Escuintla,EDUCATION
502456, Luis Soto , f ,2026-01-29,284.75,Guatemala,retail
504584,PAOLA MENDEZ,F,02/01/2026,"410,86",Guatemala ,Retail
503810,Laura Gomez,F,2026-01-20,"498,71",,Retail
502291, Gabriela Lima ,f,2026-01-07,259.86,mixco,Services
503770,Ana Perez,m,2026-01-07,"52,52",Chimaltenango,Food
502946, Hector Cruz ,M,2026-01-13,"240,50",Guatemala,EDUCATION
503216,miguel molina,F,2026-01-25,"95,84",  Mixco,Services
504343,Carlos  Aguilar,m,2026-01-20,237.46,mixco,Food
502005,oscar hernandez,m,2026-02-16,432.24,amatitlan,Services
504323, Valeria Paz ,M,2026-02-06,"22,79",Villa Nueva,Food
501303,Miguel  Dominguez,M,2026-02-23,"351,10",Chimaltenango,RETAIL
503901,Elena Torres, f ,2026-02-17,329.08,Antigua,education
500693,Rene Lima, f ,15/02/2026,"206,86",Mixco,Retail
503584,KEVIN RAMIREZ,f,2026-01-08,470.87,Quetzaltenango,education
502653,Oscar  Mejia,m,20/01/2026,"144,13",Chimaltenango,Food
500561,Rene Vargas,f,2026-01-16,"312,80",ESCUINTLA,Retail 
500271, Oscar Nunez ,f,2026-01-25,447.23,Amatitlan,Education
500922,paola castillo,M,2026-03-01,118.38,Guatemala,Retail
502896,Carmen Rojas,,2026-01-28,,Escuintla,Food 
501596,Diana  Torres,m,14/01/2026,"19,57",  Villa Nueva,services
503740, Fernando Perez ,M,15/01/2026,495.61,  Quetzaltenango,Services
501807,Paola Morales,f,2026-02-01,"189,78",Guatemala,RETAIL
500350,Laura  Castillo,F,2026-02-17,"189,38",NA,RETAIL
500301,Jose  Cruz, m ,2026-01-01,442.33,Chimaltenango,retail
504305,Luis Paz,m,01/03/2026,41.93,Quetzaltenango,Retail
501597,Diana Vargas,f,2026-02-12,,Villa Nueva ,Food
503956,Sofia  Molina, m ,13/02/2026,323.32,Chimaltenango ,retail
503724,Fernando Hernandez,f,2026-01-12,,Antigua ,Education
504534,Karla Herrera,M,2026-02-16,358.32,Amatitlan ,Food
502656, Juan Soto ,f,29/01/2026,"267,75",AMATITLAN,Retail 
500187,Patricia Alvarez, m ,2026-01-18,46.18,Escuintla,FOOD
500037,Carmen Herrera,M,2026-02-26,342.55,Mixco,services
501234,Karla  Herrera,M,2026-01-29,383.97,Quetzaltenango,Education
504081,Monica  Nunez,F,2026-02-11,,  Amatitlan,Services
503262,Gabriela Aguilar, m ,01/03/2026,497.41,Guatemala,food
501971,Monica Castillo,m,2026-01-08,165.13,Mixco,Retail
500783,Gustavo Ortega,F,09/02/2026,"497,80",Chimaltenango,Education
500603,patricia paz,F,2026-01-04,229.49,Mixco,Education 
500774, Gustavo Nunez , f ,23/01/2026,224.87,Villa Nueva,retail
502587,daniel hernandez,F,2026-01-26,200.64,Antigua,services
504289,Sofia Lopez, m ,2026-01-31,"262,69",MIXCO,Education
502459,Ana Perez,M,03/02/2026,173.15,Villa Nueva,Education
503438, Pablo Lima , f ,2026-02-15,,  Mixco,FOOD
502393,gabriela mazariegos, f ,2026-01-21,183.76,Villa Nueva,Services
501658, Paola Lopez ,F,06/01/2026,,Chimaltenango,Services
501508, Daniel Lima ,M,2026-01-04,,NA,Food
503322, Carmen Fuentes , m ,11/01/2026,303.13,escuintla,Education
500614,Pedro  Vargas, f ,2026-01-27,22.04,Guatemala ,SERVICES
503423,PAOLA CRUZ, f ,2026-01-10,85.49,Escuintla,Education
501449,Oscar Aguilar, m ,2026-01-13,,Escuintla,Education 
503366,Rene Rojas,f,2026-02-14,119.38,QUETZALTENANGO,services
502574,Oscar  Gomez, f ,13/02/2026,"367,16",Guatemala,Food
503113, Maria Dominguez , m ,2026-01-10,"402,07",Escuintla,EDUCATION
500847,Maria Mendez,M,2026-01-20,,Guatemala,Food
500545,ana ortega,f,06/01/2026,166.74,amatitlan,Food
500362,ANDREA REYES,f,2026-01-21,"89,94",amatitlan,retail
504736,Carlos Lopez,f,2026-01-26,"251,55",quetzaltenango,Food
500446,pedro lima,m,2026-01-08,"474,90",Antigua,Services
500048,Laura Ramirez,F,30/01/2026,"297,35",Villa Nueva ,Education
503877,elena ruiz,m,2026-01-25,0.97,,Education
501008,pedro alvarez,F,2026-01-18,80.15,Quetzaltenango,services
501864,Pablo Molina,F,18/02/2026,419.83,Guatemala ,Food
502769,Carmen Soto,F,2026-01-11,247.55,mixco,Retail
500915,ANDREA DIAZ,F,2026-02-17,197.62,VILLA NUEVA,food
504467,Luis Lopez,M,2026-02-13,"330,46",Chimaltenango,Retail
504813,Ricardo  Lima,f,2026-02-08,311.11,Guatemala,Food
501850,Miguel Castillo,M,2026-01-08,353.36,Mixco,Retail 
500184,Gabriela Cruz,m,2026-02-20,217.83,Guatemala,EDUCATION
501766,Jose Mendez,M,2026-02-28,"296,45",Guatemala,FOOD
504763,GUSTAVO LIMA,m,2026-01-27,91.61,CHIMALTENANGO,education
502703, Karla Hernandez , f ,2026-01-20,"423,92",Mixco,Services 
503702,Gabriela Ruiz, f ,2026-01-23,"385,68",Chimaltenango,SERVICES
502839,Maria Molina,M,2026-02-18,"15,27",ANTIGUA,Retail
501817,Andrea Molina, m ,2026-01-24,"430,61",Antigua,RETAIL
501392,ANA PEREZ,m,16/01/2026,"337,09",ANTIGUA,EDUCATION
500260,jose diaz,F,2026-01-24,"220,75",VILLA NUEVA,Retail
502391,Isabel Solis,F,2026-01-09,323.07,AMATITLAN,SERVICES
501348,Oscar Molina,m,2026-02-22,128.96,quetzaltenango,Education
500044, Elena Ruiz ,F,2026-01-13,"404,90",ESCUINTLA,food
503892,Ana Solis,f,2026-01-02,"354,76",Amatitlan,retail
502267,Juan  Nunez,m,13/01/2026,"324,45",Antigua,Services 
500569,Oscar Mejia,M,2026-02-02,"442,24",Antigua,Retail
503010,Paola Gomez,M,2026-02-20,411.94,Guatemala,Services
502278,paola gomez, m ,12/02/2026,,ANTIGUA,Education
503220,Sofia  Fuentes,M,2026-01-04,192.65,GUATEMALA,retail
504309,Oscar Flores,m,2026-01-22,"372,82",,Food
502127,Andrea Mazariegos, f ,20/02/2026,"465,88",Escuintla,Retail
503163,Pedro Torres,f,04/02/2026,95.68,Amatitlan,Food
500656,Karla  Reyes, f ,12/01/2026,"240,38",Guatemala,Education
503490,gustavo ruiz,f,2026-02-13,16.93,Guatemala,Food
500729,Hector Castillo,F,2026-01-01,"27,23",Guatemala,retail
502727,Isabel Perez, m ,2026-01-08,"140,42",Amatitlan,RETAIL
503685, Ana Fuentes ,m,2026-02-22,39.46,mixco,Education 
501939, Karla Solis , m ,2026-01-12,233.24,antigua,services
504529,Ana  Rojas,f,2026-01-30,439.90,Guatemala,Services
502945,Maria Solis, f ,2026-01-21,472.98,AMATITLAN,Education
500543,Juan Diaz, m ,2026-02-02,"148,71",Mixco,Food
