id_cliente,nombre,genero,fecha_registro,gasto_q,ciudad,categoria
500722,Andrea Ruiz,Femenino,2026-02-10,196.74,Guatemala,Retail
500726,Pedro  Lopez,Masculino,2026-01-18,478.75,Antigua,Food
502802,Carmen Reyes,Femenino,2026-02-17,320.77,Chimaltenango,Retail
502150,Laura Aguilar,Desconocido,2026-01-04,255.79,Amatitlan,Retail
501022,Elena Soto,Masculino,,383.7,Chimaltenango,Services
500178,Jose Reyes,Masculino,,255.79,Escuintla,Food
500510,Juan Gomez,Masculino,2026-02-14,255.79,Mixco,Services
504779,Oscar Perez,Masculino,,255.79,Chimaltenango,Food
501397,Maria Castillo,Femenino,2026-01-30,255.79,Escuintla,Retail
502473,Isabel Lima,Masculino,2026-02-28,255.79,Quetzaltenango,Retail
500217,Elena Ortega,Femenino,2026-02-02,168.45,Villa Nueva,Services
501199,Andrea Reyes,Femenino,2026-01-29,255.79,Quetzaltenango,Retail
500101,Luis Hernandez,Femenino,2026-01-06,255.79,Antigua,Education
503013,Juan Castillo,Femenino,2026-02-24,255.79,Villa Nueva,Food
500652,Rene Diaz,Femenino,,255.79,Desconocido,Retail
503240,Carmen Ortega,Masculino,,255.79,Guatemala,Retail
502109,Carlos Ramirez,Femenino,,255.79,Villa Nueva,Food
504771,Sofia Alvarez,Femenino,,459.48,Antigua,Food
504888,Maria Rojas,Masculino,2026-02-04,228.73,Amatitlan,Retail
501803,Diana Lima,Femenino,,255.79,Villa Nueva,Education
501671,Patricia Paz,Masculino,2026-02-26,255.79,Amatitlan,Services
500412,Pedro Molina,Femenino,,53.46,Amatitlan,Education
500059,Rene Alvarez,Femenino,2026-02-28,442.52,Guatemala,Services
501979,Elena Rojas,Femenino,2026-01-11,364.8,Villa Nueva,Food
504258,Pablo  Torres,Femenino,2026-01-21,399.32,Chimaltenango,Services
503552,Pedro  Perez,Masculino,,255.79,Antigua,Retail
504016,Juan Diaz,Femenino,,103.99,Antigua,Retail
504176,Paola Lima,Masculino,2026-01-03,495.34,Escuintla,Retail
502273,Patricia Reyes,Masculino,2026-02-21,255.79,Mixco,Services
501056,Karla  Reyes,Masculino,,255.79,Mixco,Retail
501475,Ricardo Lopez,Femenino,2026-01-28,255.79,Guatemala,Education
501637,Oscar Mendez,Masculino,2026-01-22,255.79,Mixco,Retail
501573,Pedro Mazariegos,Masculino,,255.79,Amatitlan,Education
503338,Maria Soto,Femenino,,255.79,Quetzaltenango,Food
502546,Miguel Alvarez,Masculino,2026-01-12,255.79,Guatemala,Food
500049,Laura  Soto,Femenino,,255.79,Guatemala,Food
501565,Gustavo Hernandez,Femenino,,255.79,Antigua,Retail
504296,Patricia Mazariegos,Femenino,2026-02-26,31.37,Chimaltenango,Services
503636,Carmen Alvarez,Masculino,2026-01-18,255.79,Amatitlan,Food
502572,Luis Ruiz,Masculino,,255.79,Amatitlan,Retail
503114,Laura Nunez,Femenino,,255.79,Villa Nueva,Services
501691,Rene Herrera,Femenino,,315.27,Villa Nueva,Education
503598,Carmen Mazariegos,Femenino,,336.9,Desconocido,Education
503747,Juan Fuentes,Femenino,,432.33,Villa Nueva,Education
500250,Patricia Diaz,Femenino,2026-01-20,255.79,Escuintla,Retail
504728,Ana Molina,Femenino,2026-01-23,255.79,Quetzaltenango,Retail
503794,Isabel Cruz,Masculino,,255.79,Guatemala,Retail
502828,Rene Hernandez,Femenino,2026-01-30,255.79,Villa Nueva,Services
504109,Gabriela Herrera,Femenino,2026-01-07,255.79,Escuintla,Education
503976,Pedro Lopez,Masculino,2026-01-11,255.79,Quetzaltenango,Retail
503456,Ana  Alvarez,Masculino,2026-02-28,227.57,Escuintla,Education
504370,Carlos Ruiz,Masculino,,460.06,Quetzaltenango,Food
503274,Carlos Fuentes,Masculino,2026-01-29,255.79,Mixco,Education
504722,Ricardo Morales,Femenino,2026-02-27,8.69,Amatitlan,Services
501624,Monica Lopez,Masculino,2026-02-11,255.79,Amatitlan,Food
500945,Karla  Torres,Masculino,,346.04,Amatitlan,Food
504672,Carmen Fuentes,Desconocido,2026-02-27,483.09,Quetzaltenango,Education
504756,Luis Fuentes,Masculino,,39.01,Amatitlan,Services
501170,Pedro Flores,Femenino,,118.92,Mixco,Education
502335,Maria Lima,Femenino,,255.79,Mixco,Services
502597,Oscar Perez,Masculino,,255.79,Quetzaltenango,Retail
502283,Carmen Ramirez,Femenino,,487.31,Quetzaltenango,Services
503869,Isabel Castillo,Masculino,2026-01-09,255.79,Amatitlan,Education
501233,Pablo Herrera,Masculino,2026-02-04,129.49,Amatitlan,Food
504634,Laura Mendez,Masculino,,255.79,Guatemala,Food
502027,Fernando Ortega,Masculino,,484.25,Mixco,Services
501823,Patricia Ramirez,Femenino,2026-02-15,133.85,Quetzaltenango,Retail
503072,Juan Molina,Masculino,2026-02-04,261.19,Amatitlan,Food
501770,Maria Soto,Masculino,,255.79,Escuintla,Retail
503611,Laura  Solis,Femenino,2026-01-14,255.79,Antigua,Retail
503847,Isabel Mazariegos,Masculino,,255.79,Escuintla,Education
503134,Ana Nunez,Femenino,2026-01-26,217.46,Mixco,Food
501649,Maria Gomez,Masculino,2026-02-07,255.79,Quetzaltenango,Services
503973,Gustavo Ruiz,Femenino,,219.89,Quetzaltenango,Education
501444,Carlos Lopez,Femenino,,255.79,Mixco,Education
504373,Pedro Ortega,Femenino,2026-02-17,485.79,Amatitlan,Retail
501441,Luis Molina,Femenino,,198.73,Guatemala,Food
504406,Isabel Nunez,Femenino,,255.79,Escuintla,Food
502036,Luis Cruz,Masculino,2026-01-16,298.15,Guatemala,Retail
501818,Miguel Aguilar,Masculino,2026-02-15,255.79,Escuintla,Education
504450,Oscar Diaz,Masculino,,106.47,Mixco,Food
500931,Gabriela Aguilar,Masculino,2026-01-03,263.64,Quetzaltenango,Retail
503486,Luis Morales,Femenino,2026-02-25,255.79,Escuintla,Food
500456,Gustavo Flores,Masculino,2026-01-18,82.04,Mixco,Retail
504649,Carmen Castillo,Masculino,2026-01-03,255.79,Guatemala,Food
504474,Ricardo Fuentes,Masculino,2026-02-12,343.21,Antigua,Services
501235,Fernando Herrera,Masculino,2026-01-28,128.57,Amatitlan,Food
504278,Rene Nunez,Masculino,2026-02-04,91.21,Guatemala,Services
504511,Miguel Torres,Masculino,2026-01-11,371.6,Mixco,Retail
500965,Isabel Aguilar,Femenino,2026-01-31,407.28,Quetzaltenango,Food
501124,Carlos Paz,Femenino,2026-03-01,255.79,Antigua,Retail
500846,Miguel Diaz,Femenino,2026-01-10,277.55,Chimaltenango,Services
501680,Kevin Solis,Masculino,,255.79,Antigua,Services
502527,Hector Morales,Femenino,2026-02-20,255.79,Chimaltenango,Food
500830,Paola Mejia,Masculino,2026-01-06,50.04,Antigua,Food
504138,Sofia Vargas,Masculino,2026-01-08,15.64,Quetzaltenango,Education
503224,Elena Lima,Femenino,,61.02,Chimaltenango,Retail
500129,Elena Reyes,Femenino,2026-02-08,115.06,Amatitlan,Education
500247,Hector Cruz,Femenino,,255.79,Villa Nueva,Education
502268,Sofia Ortega,Masculino,2026-01-28,255.79,Quetzaltenango,Food
501497,Pedro Herrera,Femenino,2026-01-04,381.48,Quetzaltenango,Education
503941,Fernando Herrera,Femenino,2026-02-04,97.19,Antigua,Retail
502698,Diana Vargas,Femenino,,255.79,Chimaltenango,Food
502003,Sofia Torres,Masculino,,255.79,Quetzaltenango,Services
502788,Fernando Ortega,Femenino,,255.79,Quetzaltenango,Services
504644,Monica Mazariegos,Femenino,,56.27,Guatemala,Retail
501068,Gustavo Morales,Masculino,2026-02-28,493.32,Guatemala,Food
502616,Diana Ruiz,Femenino,2026-02-09,255.79,Amatitlan,Retail
503107,Monica Diaz,Masculino,2026-02-05,136.88,Guatemala,Food
502517,Gabriela Mejia,Masculino,2026-02-16,337.27,Antigua,Services
500454,Pablo Ruiz,Femenino,,446.51,Desconocido,Retail
502318,Valeria Fuentes,Masculino,2026-03-01,255.79,Guatemala,Retail
502275,Gustavo Herrera,Femenino,2026-02-05,255.79,Guatemala,Retail
502687,Elena Ortega,Femenino,2026-01-27,255.79,Chimaltenango,Food
504643,Patricia  Fuentes,Masculino,,255.79,Antigua,Food
502492,Juan  Castillo,Femenino,2026-02-08,497.13,Quetzaltenango,Food
501977,Isabel Dominguez,Masculino,2026-02-14,131.7,Mixco,Food
502203,Gabriela Lima,Femenino,,225.0,Amatitlan,Retail
501739,Paola Fuentes,Femenino,2026-02-25,465.78,Mixco,Retail
500565,Diana Lima,Masculino,,22.31,Amatitlan,Food
500441,Pedro  Torres,Masculino,,255.79,Quetzaltenango,Services
500990,Valeria Ortega,Femenino,,147.23,Antigua,Food
503714,Carmen Castillo,Femenino,,255.79,Escuintla,Education
500824,Isabel Ramirez,Femenino,2026-02-25,403.18,Villa Nueva,Food
500326,Miguel Herrera,Femenino,2026-01-25,255.79,Escuintla,Food
500746,Maria  Diaz,Masculino,2026-01-19,255.79,Guatemala,Retail
503175,Rene Nunez,Masculino,2026-01-31,255.79,Antigua,Food
501085,Gabriela Fuentes,Masculino,,314.56,Quetzaltenango,Education
500671,Fernando Gomez,Masculino,,31.71,Mixco,Education
503082,Jose Herrera,Femenino,2026-01-01,150.35,Mixco,Retail
503518,Patricia Ramirez,Masculino,2026-02-24,255.79,Guatemala,Retail
503286,Hector Diaz,Masculino,,174.31,Villa Nueva,Services
500483,Elena Fuentes,Masculino,2026-01-15,236.77,Chimaltenango,Retail
503363,Gustavo Nunez,Femenino,2026-01-04,100.68,Villa Nueva,Education
504501,Daniel  Fuentes,Masculino,,255.79,Amatitlan,Services
504881,Gabriela Mendez,Femenino,2026-02-08,44.39,Guatemala,Services
500602,Karla Flores,Femenino,2026-01-03,171.23,Guatemala,Services
504861,Carlos Aguilar,Femenino,2026-02-17,284.06,Quetzaltenango,Food
502588,Pedro Morales,Masculino,,19.74,Chimaltenango,Retail
500914,Hector Lopez,Femenino,2026-01-29,239.17,Amatitlan,Retail
503051,Pedro  Flores,Masculino,2026-02-27,278.36,Amatitlan,Retail
502375,Miguel Lopez,Femenino,2026-01-25,475.22,Escuintla,Services
501870,Paola Reyes,Femenino,,255.79,Chimaltenango,Retail
504625,Elena Herrera,Desconocido,2026-02-22,36.9,Escuintla,Services
504116,Pedro Molina,Femenino,2026-02-02,140.48,Quetzaltenango,Services
500681,Karla  Ruiz,Masculino,,255.79,Desconocido,Food
500780,Juan Fuentes,Femenino,2026-02-06,203.46,Desconocido,Education
501531,Jose Molina,Femenino,2026-02-25,275.29,Antigua,Food
503129,Ana Rojas,Femenino,2026-02-08,366.54,Amatitlan,Food
504690,Isabel Flores,Femenino,2026-01-14,119.28,Guatemala,Food
504103,Valeria Gomez,Femenino,,288.5,Antigua,Services
500405,Isabel Soto,Femenino,2026-02-14,160.36,Villa Nueva,Food
504470,Karla  Dominguez,Masculino,2026-02-08,138.47,Chimaltenango,Retail
503348,Ana Dominguez,Femenino,2026-01-17,255.79,Guatemala,Retail
501168,Ana Reyes,Masculino,2026-01-05,312.64,Chimaltenango,Education
503871,Juan Solis,Femenino,2026-02-27,398.06,Amatitlan,Services
502457,Andrea Lima,Femenino,2026-02-02,177.16,Mixco,Education
501316,Ricardo Vargas,Masculino,,255.79,Escuintla,Education
502014,Valeria Ramirez,Femenino,2026-01-15,255.79,Desconocido,Retail
503310,Monica Vargas,Femenino,,255.79,Antigua,Education
504635,Ana Paz,Femenino,,135.52,Amatitlan,Food
500091,Diana Morales,Femenino,,255.79,Chimaltenango,Services
500366,Andrea Mendez,Femenino,2026-01-24,255.79,Chimaltenango,Retail
503077,Daniel Molina,Masculino,2026-02-09,163.82,Chimaltenango,Retail
501326,Ana Lima,Femenino,2026-02-02,411.59,Villa Nueva,Services
504167,Elena Ortega,Masculino,,255.79,Guatemala,Services
504086,Kevin  Mazariegos,Masculino,2026-02-10,255.79,Antigua,Education
501683,Luis Mejia,Femenino,2026-02-17,270.13,Quetzaltenango,Food
504209,Oscar Fuentes,Masculino,2026-02-18,255.79,Amatitlan,Retail
503853,Sofia Reyes,Femenino,2026-01-04,255.79,Villa Nueva,Food
504302,Diana Ramirez,Masculino,2026-02-23,255.79,Antigua,Education
501174,Laura Nunez,Masculino,,17.78,Villa Nueva,Education
500949,Juan Gomez,Masculino,2026-01-30,255.79,Antigua,Education
501472,Carlos Ramirez,Femenino,2026-02-03,299.57,Chimaltenango,Retail
503569,Luis Dominguez,Desconocido,2026-01-17,252.64,Escuintla,Education
504001,Sofia Cruz,Femenino,2026-01-24,255.79,Quetzaltenango,Services
501188,Miguel Rojas,Masculino,,255.79,Villa Nueva,Food
500814,Pedro  Aguilar,Masculino,,255.79,Villa Nueva,Education
500310,Juan Soto,Femenino,2026-02-06,261.96,Antigua,Food
502461,Gabriela Vargas,Femenino,2026-02-16,471.92,Chimaltenango,Food
504834,Valeria Ortega,Femenino,,34.23,Mixco,Education
501578,Pedro Reyes,Masculino,2026-01-28,344.12,Quetzaltenango,Services
504626,Carmen Ruiz,Masculino,2026-02-05,182.77,Guatemala,Retail
500480,Hector Rojas,Masculino,2026-01-05,255.79,Guatemala,Retail
500163,Sofia Paz,Masculino,,255.79,Mixco,Food
503080,Carmen Ramirez,Masculino,2026-02-03,370.02,Antigua,Food
503882,Pedro Dominguez,Masculino,,255.79,Villa Nueva,Food
503210,Ricardo Diaz,Masculino,2026-01-05,312.5,Mixco,Retail
502538,Jose Herrera,Femenino,2026-02-04,421.81,Quetzaltenango,Education
504864,Kevin  Diaz,Masculino,2026-03-01,255.79,Escuintla,Services
502380,Rene Paz,Femenino,2026-02-23,255.79,Escuintla,Services
503765,Monica  Soto,Femenino,2026-01-21,255.79,Desconocido,Services
502129,Carmen Soto,Femenino,2026-02-13,255.79,Quetzaltenango,Services
504837,Patricia Aguilar,Femenino,2026-02-28,353.59,Chimaltenango,Food
501676,Daniel Ramirez,Masculino,2026-02-17,255.79,Antigua,Retail
501550,Pedro Mendez,Masculino,2026-02-02,255.79,Guatemala,Retail
504221,Gabriela Aguilar,Femenino,2026-01-29,255.79,Quetzaltenango,Food
503272,Karla Nunez,Masculino,2026-01-05,255.79,Guatemala,Food
500538,Carmen Gomez,Masculino,2026-02-10,255.79,Quetzaltenango,Food
500443,Gustavo Soto,Masculino,2026-01-10,140.03,Antigua,Retail
502343,Ana  Aguilar,Femenino,,295.61,Guatemala,Retail
503494,Diana  Flores,Femenino,2026-01-31,255.79,Escuintla,Retail
501460,Maria Gomez,Masculino,,147.15,Guatemala,Retail
502692,Patricia Hernandez,Masculino,,196.07,Desconocido,Services
500453,Jose Lima,Femenino,2026-02-23,255.79,Amatitlan,Retail
500256,Kevin Solis,Masculino,2026-01-08,461.92,Guatemala,Services
503239,Valeria Herrera,Masculino,,255.79,Desconocido,Services
502132,Pedro Ruiz,Femenino,,50.28,Villa Nueva,Retail
500758,Valeria  Morales,Masculino,2026-01-02,103.69,Quetzaltenango,Education
503284,Fernando Vargas,Femenino,,255.79,Villa Nueva,Retail
503344,Carmen Vargas,Masculino,2026-01-05,423.39,Guatemala,Retail
500727,Pablo Aguilar,Masculino,,234.11,Mixco,Services
503687,Karla Gomez,Masculino,2026-01-22,255.79,Escuintla,Services
502993,Jose Rojas,Masculino,2026-02-04,255.79,Mixco,Education
501224,Gabriela Diaz,Masculino,2026-01-22,255.79,Escuintla,Food
501025,Pedro Hernandez,Femenino,2026-02-24,255.79,Guatemala,Retail
501541,Isabel Alvarez,Femenino,2026-01-09,442.76,Chimaltenango,Education
501783,Luis Dominguez,Masculino,2026-01-04,255.79,Chimaltenango,Retail
504192,Karla  Hernandez,Masculino,2026-01-05,220.31,Amatitlan,Services
504157,Luis Morales,Femenino,2026-01-29,255.79,Amatitlan,Retail
502496,Gabriela Fuentes,Masculino,2026-02-18,255.79,Villa Nueva,Retail
501748,Juan Solis,Femenino,2026-02-28,201.9,Quetzaltenango,Education
504132,Andrea Torres,Femenino,2026-01-18,255.79,Quetzaltenango,Food
500165,Andrea Gomez,Femenino,,255.79,Villa Nueva,Retail
500322,Luis Flores,Masculino,,255.79,Antigua,Education
503491,Andrea Aguilar,Femenino,,255.79,Chimaltenango,Education
503226,Ricardo Alvarez,Desconocido,2026-01-24,499.74,Desconocido,Retail
504300,Jose Dominguez,Femenino,2026-02-14,30.21,Amatitlan,Retail
503678,Laura Ramirez,Masculino,2026-02-04,255.79,Guatemala,Education
501481,Gustavo Diaz,Masculino,,255.79,Quetzaltenango,Education
503138,Karla Vargas,Masculino,2026-02-09,255.79,Escuintla,Food
503382,Oscar  Castillo,Femenino,,255.79,Escuintla,Services
501385,Laura Solis,Desconocido,2026-02-04,255.79,Antigua,Food
501715,Fernando Vargas,Masculino,2026-02-06,362.76,Antigua,Retail
501877,Patricia Nunez,Femenino,2026-02-21,356.66,Chimaltenango,Education
501044,Andrea Molina,Masculino,2026-02-28,255.79,Guatemala,Retail
504755,Rene  Rojas,Masculino,2026-01-17,255.79,Mixco,Services
502429,Luis Herrera,Masculino,2026-02-11,255.79,Guatemala,Retail
504054,Rene Nunez,Masculino,2026-01-30,255.79,Mixco,Education
502080,Hector  Torres,Masculino,2026-02-26,53.74,Mixco,Food
504678,Monica Fuentes,Masculino,,255.79,Antigua,Retail
500660,Miguel Torres,Femenino,,171.68,Guatemala,Education
503254,Ricardo Hernandez,Femenino,2026-01-05,255.79,Guatemala,Food
503914,Patricia Molina,Masculino,2026-01-20,205.23,Antigua,Retail
504266,Daniel Fuentes,Masculino,,255.79,Chimaltenango,Services
503270,Elena Reyes,Masculino,,290.13,Amatitlan,Education
500490,Sofia Castillo,Femenino,2026-02-06,255.79,Escuintla,Food
501112,Andrea Aguilar,Masculino,2026-02-20,255.79,Chimaltenango,Education
504825,Isabel Lima,Masculino,,255.79,Amatitlan,Education
501043,Rene  Paz,Femenino,2026-02-03,112.1,Desconocido,Services
501779,Laura  Vargas,Masculino,2026-01-02,255.79,Mixco,Education
503102,Sofia Gomez,Masculino,2026-01-10,255.79,Escuintla,Retail
500136,Hector Solis,Femenino,,255.79,Chimaltenango,Services
500476,Ana  Torres,Femenino,2026-01-22,255.79,Antigua,Education
500618,Gustavo Diaz,Femenino,2026-02-09,255.79,Guatemala,Food
504437,Gabriela Castillo,Masculino,2026-02-25,332.41,Antigua,Food
503085,Laura  Herrera,Masculino,2026-01-31,96.32,Amatitlan,Food
503648,Miguel Lopez,Masculino,,255.79,Escuintla,Education
503525,Pedro Diaz,Femenino,2026-01-05,260.82,Antigua,Food
502092,Gabriela Gomez,Femenino,2026-02-18,255.79,Quetzaltenango,Education
503603,Diana Lima,Femenino,2026-02-02,354.81,Escuintla,Education
500377,Andrea Rojas,Masculino,2026-01-07,16.83,Antigua,Food
501696,Juan Paz,Femenino,2026-01-26,255.79,Guatemala,Education
500421,Jose Nunez,Masculino,2026-01-08,255.43,Villa Nueva,Education
502607,Laura Diaz,Masculino,2026-02-07,255.79,Mixco,Education
503861,Fernando Fuentes,Masculino,2026-01-13,255.79,Amatitlan,Retail
504403,Miguel Mendez,Masculino,2026-01-17,255.79,Chimaltenango,Food
503325,Sofia Alvarez,Masculino,,367.29,Chimaltenango,Education
503070,Ricardo Alvarez,Masculino,2026-01-31,255.79,Guatemala,Retail
501163,Isabel Reyes,Femenino,,291.79,Antigua,Food
503545,Diana Gomez,Masculino,2026-01-23,470.69,Quetzaltenango,Food
501420,Jose Aguilar,Masculino,2026-01-27,255.79,Villa Nueva,Retail
504182,Rene Perez,Masculino,,174.38,Mixco,Education
500624,Ana Mendez,Masculino,,56.92,Antigua,Food
503672,Ana Rojas,Masculino,2026-02-22,285.75,Amatitlan,Education
504656,Sofia Aguilar,Femenino,2026-01-06,255.79,Mixco,Education
500688,Carmen Ortega,Femenino,2026-02-14,255.79,Quetzaltenango,Retail
502964,Gustavo Rojas,Masculino,2026-02-09,255.79,Antigua,Food
504439,Maria Torres,Masculino,2026-01-07,255.79,Guatemala,Education
501808,Elena Gomez,Femenino,2026-01-08,255.79,Guatemala,Retail
503264,Luis Castillo,Femenino,2026-02-05,255.79,Desconocido,Education
504595,Rene Lopez,Femenino,2026-02-02,160.4,Villa Nueva,Education
502762,Daniel Mendez,Femenino,2026-02-14,255.79,Antigua,Services
501809,Monica Ramirez,Masculino,2026-02-07,255.79,Desconocido,Services
502402,Diana Cruz,Femenino,,255.79,Antigua,Services
502106,Carmen Perez,Femenino,2026-01-16,255.79,Chimaltenango,Services
502627,Carlos Perez,Femenino,2026-02-12,255.79,Escuintla,Services
503147,Jose Molina,Masculino,2026-01-01,255.79,Mixco,Education
500502,Maria Hernandez,Femenino,,255.79,Quetzaltenango,Services
501431,Patricia Reyes,Masculino,2026-02-23,255.79,Antigua,Services
501251,Valeria Rojas,Femenino,2026-01-04,255.79,Escuintla,Services
500216,Gustavo Castillo,Femenino,2026-01-10,255.79,Amatitlan,Education
503987,Oscar Mejia,Masculino,2026-02-03,255.79,Amatitlan,Education
504759,Pedro Hernandez,Femenino,2026-02-17,255.79,Escuintla,Education
502239,Carlos Cruz,Masculino,2026-02-22,255.79,Mixco,Education
503548,Juan Morales,Femenino,,124.13,Amatitlan,Food
500471,Patricia Ortega,Masculino,2026-02-20,255.79,Escuintla,Education
500797,Andrea Mejia,Femenino,2026-02-21,255.79,Guatemala,Education
504766,Carlos Ruiz,Masculino,2026-01-14,255.79,Villa Nueva,Food
500611,Elena Torres,Femenino,2026-01-17,51.96,Quetzaltenango,Retail
504180,Rene Perez,Femenino,2026-01-24,255.79,Amatitlan,Food
500221,Kevin  Reyes,Femenino,,255.79,Escuintla,Food
503926,Jose Reyes,Masculino,2026-01-07,433.78,Chimaltenango,Food
504298,Andrea Aguilar,Masculino,2026-02-19,255.79,Villa Nueva,Education
500787,Pedro Fuentes,Femenino,2026-01-03,255.79,Villa Nueva,Retail
501520,Monica Morales,Femenino,2026-01-14,255.79,Antigua,Retail
500073,Gustavo Dominguez,Masculino,2026-02-21,179.54,Chimaltenango,Retail
504852,Elena Flores,Masculino,2026-02-16,255.79,Quetzaltenango,Services
504345,Gustavo Morales,Femenino,2026-02-06,255.79,Mixco,Retail
502073,Monica Flores,Masculino,,255.79,Antigua,Retail
503276,Patricia Aguilar,Femenino,,255.79,Villa Nueva,Services
504616,Kevin Gomez,Masculino,2026-02-22,374.7,Mixco,Food
500330,Pedro Torres,Femenino,2026-02-10,114.35,Villa Nueva,Retail
503256,Daniel Alvarez,Masculino,2026-01-15,255.79,Antigua,Food
500065,Rene  Hernandez,Femenino,2026-01-01,255.79,Amatitlan,Services
504164,Elena Dominguez,Femenino,,255.79,Escuintla,Retail
503930,Andrea Dominguez,Femenino,2026-02-16,255.79,Villa Nueva,Services
501516,Carmen Soto,Femenino,,255.79,Antigua,Food
501229,Valeria Reyes,Femenino,2026-01-28,250.99,Quetzaltenango,Retail
501215,Juan  Reyes,Femenino,2026-02-22,437.96,Guatemala,Education
504422,Jose  Ruiz,Femenino,,255.79,Guatemala,Services
504384,Monica  Molina,Femenino,2026-01-21,255.79,Quetzaltenango,Retail
502679,Gabriela Diaz,Femenino,2026-01-13,29.27,Antigua,Retail
500982,Gabriela Cruz,Masculino,2026-02-21,255.79,Quetzaltenango,Education
504805,Sofia  Lopez,Femenino,2026-01-22,414.49,Chimaltenango,Food
504149,Jose Mejia,Masculino,2026-01-28,453.86,Guatemala,Education
502870,Sofia Alvarez,Masculino,2026-01-02,255.79,Guatemala,Services
503975,Laura Ruiz,Femenino,,255.79,Quetzaltenango,Food
501998,Rene Castillo,Femenino,2026-02-24,255.79,Guatemala,Education
504262,Pedro Fuentes,Masculino,,255.79,Mixco,Retail
502965,Laura  Gomez,Masculino,2026-02-04,255.79,Chimaltenango,Education
502313,Monica Mendez,Femenino,,255.79,Quetzaltenango,Retail
501001,Daniel Aguilar,Masculino,2026-01-10,305.74,Escuintla,Food
500906,Hector Ruiz,Femenino,,255.79,Escuintla,Education
502456,Luis Soto,Femenino,2026-01-29,284.75,Guatemala,Retail
504584,Paola Mendez,Femenino,,255.79,Guatemala,Retail
503810,Laura Gomez,Femenino,2026-01-20,255.79,Desconocido,Retail
502291,Gabriela Lima,Femenino,2026-01-07,259.86,Mixco,Services
503770,Ana Perez,Masculino,2026-01-07,255.79,Chimaltenango,Food
502946,Hector Cruz,Masculino,2026-01-13,255.79,Guatemala,Education
503216,Miguel Molina,Femenino,2026-01-25,255.79,Mixco,Services
504343,Carlos  Aguilar,Masculino,2026-01-20,237.46,Mixco,Food
502005,Oscar Hernandez,Masculino,2026-02-16,432.24,Amatitlan,Services
504323,Valeria Paz,Masculino,2026-02-06,255.79,Villa Nueva,Food
501303,Miguel  Dominguez,Masculino,2026-02-23,255.79,Chimaltenango,Retail
503901,Elena Torres,Femenino,2026-02-17,329.08,Antigua,Education
500693,Rene Lima,Femenino,,255.79,Mixco,Retail
503584,Kevin Ramirez,Femenino,2026-01-08,470.87,Quetzaltenango,Education
502653,Oscar  Mejia,Masculino,,255.79,Chimaltenango,Food
500561,Rene Vargas,Femenino,2026-01-16,255.79,Escuintla,Retail
500271,Oscar Nunez,Femenino,2026-01-25,447.23,Amatitlan,Education
500922,Paola Castillo,Masculino,2026-03-01,118.38,Guatemala,Retail
502896,Carmen Rojas,Desconocido,2026-01-28,255.79,Escuintla,Food
501596,Diana  Torres,Masculino,,255.79,Villa Nueva,Services
503740,Fernando Perez,Masculino,,495.61,Quetzaltenango,Services
501807,Paola Morales,Femenino,2026-02-01,255.79,Guatemala,Retail
500350,Laura  Castillo,Femenino,2026-02-17,255.79,Desconocido,Retail
500301,Jose  Cruz,Masculino,2026-01-01,442.33,Chimaltenango,Retail
504305,Luis Paz,Masculino,,41.93,Quetzaltenango,Retail
501597,Diana Vargas,Femenino,2026-02-12,255.79,Villa Nueva,Food
503956,Sofia  Molina,Masculino,,323.32,Chimaltenango,Retail
503724,Fernando Hernandez,Femenino,2026-01-12,255.79,Antigua,Education
504534,Karla Herrera,Masculino,2026-02-16,358.32,Amatitlan,Food
502656,Juan Soto,Femenino,,255.79,Amatitlan,Retail
500187,Patricia Alvarez,Masculino,2026-01-18,46.18,Escuintla,Food
500037,Carmen Herrera,Masculino,2026-02-26,342.55,Mixco,Services
501234,Karla  Herrera,Masculino,2026-01-29,383.97,Quetzaltenango,Education
504081,Monica  Nunez,Femenino,2026-02-11,255.79,Amatitlan,Services
503262,Gabriela Aguilar,Masculino,,497.41,Guatemala,Food
501971,Monica Castillo,Masculino,2026-01-08,165.13,Mixco,Retail
500783,Gustavo Ortega,Femenino,,255.79,Chimaltenango,Education
500603,Patricia Paz,Femenino,2026-01-04,229.49,Mixco,Education
500774,Gustavo Nunez,Femenino,,224.87,Villa Nueva,Retail
502587,Daniel Hernandez,Femenino,2026-01-26,200.64,Antigua,Services
504289,Sofia Lopez,Masculino,2026-01-31,255.79,Mixco,Education
502459,Ana Perez,Masculino,,173.15,Villa Nueva,Education
503438,Pablo Lima,Femenino,2026-02-15,255.79,Mixco,Food
502393,Gabriela Mazariegos,Femenino,2026-01-21,183.76,Villa Nueva,Services
501658,Paola Lopez,Femenino,,255.79,Chimaltenango,Services
501508,Daniel Lima,Masculino,2026-01-04,255.79,Desconocido,Food
503322,Carmen Fuentes,Masculino,,303.13,Escuintla,Education
500614,Pedro  Vargas,Femenino,2026-01-27,22.04,Guatemala,Services
503423,Paola Cruz,Femenino,2026-01-10,85.49,Escuintla,Education
501449,Oscar Aguilar,Masculino,2026-01-13,255.79,Escuintla,Education
503366,Rene Rojas,Femenino,2026-02-14,119.38,Quetzaltenango,Services
502574,Oscar  Gomez,Femenino,,255.79,Guatemala,Food
503113,Maria Dominguez,Masculino,2026-01-10,255.79,Escuintla,Education
500847,Maria Mendez,Masculino,2026-01-20,255.79,Guatemala,Food
